SalePrice,TotalArea,LivingArea,Neighborhood,PropertyType,BuildingQuality,Bedrooms,TotalRooms,Bathrooms,Floors,ConstructionMaterial,UtilitiesLevel,OwnershipType,YearBuilt,YearRemodel,YearSold
150900,12640,1728,Mitchel,Duplex,6,4,8,2.0,1Story,Plywood,AllPub,CBlock,1976,1976,2006
214000,8755,2060,Gilbert,1Fam,7,3,8,2.5,2Story,VinylSd,AllPub,PConc,1999,1999,2009
150000,7711,1440,Edwards,Duplex,4,4,8,2.0,1Story,MetalSd,AllPub,PConc,1977,1977,2007
143000,25000,1632,Mitchel,Duplex,5,4,8,2.0,1Story,HdBoard,AllPub,CBlock,1967,1967,2007
137500,14375,1344,Timber,1Fam,6,3,7,1.0,SLvl,HdBoard,NoSeWa,CBlock,1958,1958,2009
124900,8820,1869,OldTown,1Fam,5,2,7,1.0,1.5Fin,VinylSd,AllPub,BrkTil,1890,1996,2009
143000,8163,1144,NAmes,1Fam,5,3,6,1.0,SLvl,HdBoard,AllPub,CBlock,1959,1959,2006
270000,14536,1629,Timber,1Fam,8,3,9,2.0,1Story,VinylSd,AllPub,PConc,2002,2003,2007
192500,14006,1776,CollgCr,1Fam,7,3,7,2.5,2Story,VinylSd,AllPub,PConc,2002,2002,2006
197500,9360,1381,NWAmes,1Fam,6,3,5,1.5,1Story,Plywood,AllPub,CBlock,1972,2006,2010
129000,7200,864,NAmes,1Fam,5,3,5,1.0,1Story,VinylSd,AllPub,CBlock,1950,2002,2007
119900,7800,965,SawyerW,1Fam,5,3,6,1.0,1Story,VinylSd,AllPub,CBlock,1965,1965,2006
133900,7200,768,CollgCr,1Fam,5,2,5,1.0,SFoyer,WdShing,AllPub,CBlock,1972,2003,2009
172000,11075,1968,Mitchel,1Fam,5,4,7,2.5,2Story,HdBoard,AllPub,CBlock,1969,1969,2008
127500,9400,980,Edwards,Duplex,6,4,4,2.0,SFoyer,WdShing,AllPub,CBlock,1975,1975,2006
145000,7136,1958,Crawfor,Duplex,6,4,8,2.0,2Story,MetalSd,AllPub,CBlock,1946,1950,2007
124000,1300,1229,Blueste,TwnhsE,6,2,5,1.5,2Story,MetalSd,AllPub,CBlock,1980,1980,2009
132000,7420,1057,Sawyer,1Fam,5,3,6,1.0,1Story,MetalSd,AllPub,CBlock,1962,1962,2007
185000,8450,1337,CollgCr,1Fam,7,3,6,2.0,1Story,VinylSd,AllPub,PConc,2003,2003,2007
155000,2572,1416,Somerst,Twnhs,7,3,6,2.5,2Story,MetalSd,AllPub,PConc,1999,1999,2010
116500,7207,858,BrkSide,1Fam,5,2,4,1.0,1Story,Wd Sdng,AllPub,CBlock,1958,2008,2010
272000,12227,2872,NWAmes,1Fam,6,4,11,2.5,2Story,HdBoard,AllPub,CBlock,1977,1995,2008
155000,2308,1548,NPkVill,TwnhsE,6,3,7,2.5,2Story,Plywood,AllPub,CBlock,1976,1976,2007
239000,11923,1800,CollgCr,1Fam,9,2,7,2.0,1Story,VinylSd,AllPub,PConc,2007,2007,2009
214900,11316,1894,Timber,1Fam,7,4,8,2.5,2Story,VinylSd,AllPub,PConc,2002,2003,2010
178900,10237,1484,Gilbert,1Fam,6,3,8,2.5,2Story,VinylSd,AllPub,PConc,2005,2007,2007
160000,9600,1308,Crawfor,1Fam,5,2,7,1.5,1.5Fin,MetalSd,AllPub,BrkTil,1940,1950,2009
135000,7390,1098,NAmes,1Fam,5,3,6,1.0,1Story,Wd Sdng,AllPub,CBlock,1955,1955,2008
37900,5925,968,OldTown,1Fam,3,2,6,1.0,1.5Fin,VinylSd,AllPub,BrkTil,1910,1950,2009
140000,10382,1095,NAmes,2fmCon,6,2,6,1.0,SLvl,HdBoard,AllPub,CBlock,1958,1958,2006
135000,10800,1192,NAmes,1Fam,4,4,6,1.5,1.5Fin,AsbShng,AllPub,CBlock,1949,1950,2006
173000,2268,1626,NridgHt,Twnhs,7,2,6,2.0,2Story,VinylSd,AllPub,PConc,2003,2004,2009
99500,7892,918,SawyerW,TwnhsE,6,2,5,2.0,1Story,Plywood,AllPub,CBlock,1979,1979,2010
182000,11639,1428,Somerst,1Fam,7,3,6,2.0,1Story,CemntBd,AllPub,PConc,2007,2008,2008
167500,11414,2019,BrkSide,1Fam,7,3,8,1.0,2Story,HdBoard,AllPub,BrkTil,1910,1993,2009
165000,2651,1382,Somerst,Twnhs,7,3,6,2.5,2Story,MetalSd,AllPub,PConc,2000,2000,2006
85500,5900,869,BrkSide,1Fam,4,2,4,1.0,1Story,Wd Sdng,AllPub,PConc,1923,1958,2006
199900,4274,1241,Somerst,TwnhsE,7,1,4,1.5,1Story,VinylSd,AllPub,PConc,2006,2007,2007
110000,9450,894,Edwards,1Fam,4,3,5,1.0,1Story,MetalSd,AllPub,CBlock,1954,1954,2007
139000,8816,1121,Sawyer,1Fam,5,3,5,1.0,1Story,VinylSd,AllPub,PConc,1963,1963,2009
178400,12122,999,NAmes,1Fam,7,3,6,1.0,SFoyer,CemntBd,AllPub,CBlock,1961,2007,2008
336000,12203,2612,NoRidge,1Fam,8,4,8,2.5,2Story,VinylSd,AllPub,PConc,1998,1999,2009
159895,3182,1266,Blmngtn,1Fam,7,2,6,2.0,1Story,VinylSd,AllPub,PConc,2007,2007,2008
255900,11250,2290,CollgCr,1Fam,8,4,9,2.5,2Story,CemntBd,AllPub,PConc,2002,2002,2008
126000,10125,1734,Mitchel,Duplex,5,4,8,2.0,1.5Fin,Plywood,AllPub,CBlock,1977,1977,2009
125000,10880,1164,Edwards,2fmCon,5,3,5,1.0,1Story,MetalSd,AllPub,CBlock,1950,1950,2008
117000,5310,1635,OldTown,1Fam,6,2,5,1.0,1.5Fin,VinylSd,AllPub,CBlock,1910,2003,2006
395192,10159,1940,NridgHt,1Fam,9,3,8,2.5,1Story,VinylSd,AllPub,PConc,2009,2010,2010
195000,12046,2030,NWAmes,1Fam,6,4,8,2.5,2Story,Plywood,AllPub,CBlock,1976,1976,2007
197000,8125,1576,Somerst,1Fam,7,3,6,2.5,2Story,VinylSd,AllPub,PConc,2006,2006,2006
348000,9452,2392,NoRidge,1Fam,8,3,7,2.5,2Story,VinylSd,AllPub,PConc,1997,1998,2006
168000,17671,1742,OldTown,1Fam,8,4,8,1.5,2Story,Wd Sdng,AllPub,BrkTil,1882,1986,2009
187000,9760,1851,NAmes,1Fam,6,3,7,2.5,2Story,Wd Sdng,AllPub,CBlock,1964,1993,2007
173900,8846,1500,CollgCr,1Fam,6,3,6,2.5,2Story,VinylSd,AllPub,PConc,2005,2006,2006
337500,12456,1718,NridgHt,1Fam,10,3,7,2.0,1Story,CemntBd,AllPub,PConc,2006,2007,2009
121600,4712,1230,BrkSide,1Fam,4,3,5,1.5,1.5Fin,MetalSd,AllPub,CBlock,1946,1950,2006
136500,10659,1050,NAmes,1Fam,5,3,6,1.0,1Story,Wd Sdng,AllPub,CBlock,1961,1961,2006
185000,11717,1442,NWAmes,1Fam,6,2,6,2.0,1Story,HdBoard,AllPub,CBlock,1970,1970,2009
91000,9786,1077,IDOTRR,1Fam,3,3,6,1.0,1Story,Wd Sdng,AllPub,BrkTil,1922,1950,2006
206000,6762,1208,CollgCr,1Fam,7,2,6,2.0,1Story,VinylSd,AllPub,PConc,2006,2006,2010
82000,10206,944,Edwards,1Fam,3,2,4,1.0,1Story,BrkComm,AllPub,Slab,1952,1952,2009
86000,5400,691,OldTown,1Fam,5,2,4,1.0,1Story,Wd Sdng,AllPub,BrkTil,1920,1950,2007
232000,11957,1574,Somerst,1Fam,8,3,7,2.0,1Story,VinylSd,AllPub,PConc,2006,2006,2008
136905,11500,1680,NWAmes,Duplex,5,4,8,2.0,1Story,VinylSd,AllPub,CBlock,1976,1976,2007
181000,3182,1504,Blmngtn,TwnhsE,7,1,7,2.0,1Story,VinylSd,AllPub,PConc,2005,2006,2009
149900,8385,985,CollgCr,1Fam,5,3,6,2.0,SLvl,HdBoard,AllPub,CBlock,1977,1977,2008
163500,12155,1657,NAmes,1Fam,6,3,7,2.0,1Story,Plywood,AllPub,CBlock,1970,1970,2007
88000,2217,1092,MeadowV,TwnhsE,4,3,6,1.5,2Story,CemntBd,AllPub,CBlock,1970,1970,2009
240000,12118,1710,Mitchel,1Fam,7,3,7,2.0,1Story,VinylSd,AllPub,PConc,2004,2005,2009
102000,6000,1522,SWISU,1Fam,5,4,7,2.0,1.5Fin,Wd Sdng,AllPub,BrkTil,1926,1950,2006
135000,21286,1271,Sawyer,1Fam,5,4,7,2.0,1.5Fin,Wd Sdng,AllPub,CBlock,1948,1950,2008
100000,9825,1664,Edwards,Duplex,5,4,8,2.0,1Story,AsphShn,AllPub,CBlock,1965,1965,2010
165000,10592,1502,Crawfor,1Fam,6,3,7,1.5,2Story,Wd Sdng,AllPub,PConc,1923,1996,2007
85000,7200,1022,OldTown,1Fam,5,2,4,1.0,1Story,MetalSd,AllPub,BrkTil,1910,2006,2009
119200,11664,1082,NAmes,1Fam,6,2,5,1.0,1Story,MetalSd,AllPub,CBlock,1948,1950,2007
227000,8400,1665,NWAmes,1Fam,8,3,6,2.5,2Story,VinylSd,AllPub,PConc,2001,2001,2009
203000,11883,1504,CollgCr,1Fam,7,3,6,2.0,1Story,VinylSd,AllPub,PConc,1996,1996,2009
187500,5814,1360,StoneBr,TwnhsE,8,1,4,1.0,1Story,HdBoard,AllPub,CBlock,1984,1984,2009
160000,10784,1472,Gilbert,1Fam,7,3,7,2.5,SLvl,HdBoard,AllPub,PConc,1991,1992,2007
213490,3013,1506,Blmngtn,TwnhsE,7,2,6,2.0,1Story,VinylSd,AllPub,PConc,2005,2005,2006
176000,7024,1132,Edwards,1Fam,4,2,5,1.5,1Story,VinylSd,AllPub,PConc,2005,2005,2008
194000,7406,1220,CollgCr,1Fam,7,2,6,2.0,1Story,VinylSd,AllPub,PConc,2006,2006,2006
87000,9439,1248,OldTown,1Fam,5,2,6,1.0,1.5Fin,Wd Sdng,AllPub,CBlock,1930,1950,2007
191000,3182,1504,Blmngtn,TwnhsE,7,2,7,2.0,1Story,VinylSd,AllPub,PConc,2005,2006,2008
287000,15498,2898,Timber,1Fam,8,2,10,2.0,1Story,Stone,AllPub,CBlock,1976,1976,2008
112500,7700,882,CollgCr,1Fam,5,3,5,1.0,1Story,VinylSd,AllPub,CBlock,1972,1972,2007
167500,9300,1264,NAmes,1Fam,5,3,6,1.0,1Story,MetalSd,AllPub,CBlock,1960,1960,2010
293077,9520,1646,Timber,1Fam,8,3,7,2.0,1Story,VinylSd,AllPub,PConc,2007,2008,2008
105000,9492,1376,NAmes,1Fam,5,3,6,1.0,1.5Fin,WdShing,AllPub,CBlock,1941,1950,2007
118000,1680,1218,BrDale,Twnhs,6,3,7,1.5,2Story,HdBoard,AllPub,CBlock,1972,1972,2006
160000,7082,1928,SWISU,2fmCon,5,5,10,2.0,2Story,VinylSd,AllPub,PConc,1916,1995,2006
197000,15863,3082,SWISU,1Fam,7,5,12,2.5,2.5Fin,Wd Sdng,AllPub,BrkTil,1920,1970,2009
310000,14541,2520,NoRidge,1Fam,8,5,10,2.5,2Story,MetalSd,AllPub,PConc,1993,1993,2006
230000,8125,1654,CollgCr,1Fam,7,3,6,2.0,1Story,VinylSd,AllPub,PConc,2002,2002,2006
119750,6305,954,Crawfor,1Fam,5,2,5,1.0,1Story,MetalSd,AllPub,PConc,1938,1950,2007
84000,11500,845,Edwards,1Fam,4,3,5,1.0,1Story,Wd Sdng,AllPub,Slab,1957,1957,2009
315500,12898,1620,Timber,1Fam,9,2,6,2.0,1Story,VinylSd,AllPub,PConc,2007,2008,2009
287000,9240,2263,CollgCr,1Fam,8,3,7,2.5,2Story,VinylSd,AllPub,PConc,2001,2002,2008
97000,1533,1344,MeadowV,Twnhs,4,3,6,1.5,2Story,CemntBd,AllPub,CBlock,1970,2008,2009
80000,1477,630,MeadowV,TwnhsE,4,1,3,1.0,SFoyer,CemntBd,AllPub,CBlock,1970,1970,2009
155000,13125,1803,Sawyer,1Fam,5,3,8,2.0,1Story,Wd Sdng,AllPub,CBlock,1957,2000,2006
173000,9130,1632,NWAmes,1Fam,6,4,7,1.5,2Story,HdBoard,AllPub,CBlock,1966,2000,2008
196000,5381,1306,NridgHt,Twnhs,6,1,5,2.0,1Story,VinylSd,AllPub,PConc,2005,2005,2009
262280,11839,2329,SawyerW,1Fam,7,4,10,2.5,2Story,HdBoard,AllPub,PConc,1990,1990,2008
278000,9600,2524,NWAmes,1Fam,8,4,9,2.5,1Story,BrkFace,AllPub,PConc,1981,1981,2009
139600,13680,1733,Edwards,1Fam,3,4,8,2.0,1Story,BrkFace,AllPub,Slab,1955,1955,2009
556581,16056,2868,StoneBr,1Fam,9,4,11,3.5,2Story,CemntBd,AllPub,PConc,2005,2006,2006
145000,9245,990,CollgCr,1Fam,5,3,5,1.0,1Story,VinylSd,AllPub,PConc,1994,1995,2008
115000,21750,1771,Mitchel,1Fam,5,3,9,1.0,1Story,HdBoard,AllPub,Slab,1960,2006,2009
84900,11100,930,Edwards,1Fam,4,2,6,1.0,1Story,MetalSd,AllPub,CBlock,1946,2006,2010
176485,8993,1302,Gilbert,1Fam,7,3,6,2.0,1Story,VinylSd,AllPub,PConc,2007,2007,2007
200141,11175,1316,CollgCr,1Fam,7,3,6,2.0,1Story,VinylSd,AllPub,PConc,2007,2007,2007
165000,9500,1977,NAmes,1Fam,6,4,9,1.5,2Story,VinylSd,AllPub,CBlock,1964,1978,2007
144500,8562,1526,Edwards,1Fam,5,4,7,1.0,1Story,HdBoard,AllPub,CBlock,1957,2002,2010
255000,11367,1989,CollgCr,1Fam,8,3,7,2.5,2Story,VinylSd,AllPub,PConc,2002,2002,2006
180000,11361,1523,NWAmes,1Fam,6,3,7,2.0,1Story,Plywood,AllPub,CBlock,1976,1976,2008
185850,7052,1364,NridgHt,TwnhsE,7,2,6,2.0,1Story,VinylSd,AllPub,PConc,2005,2005,2006
248000,29959,1850,NoRidge,1Fam,7,3,7,2.5,2Story,HdBoard,AllPub,PConc,1994,1994,2009
335000,11308,2184,NridgHt,1Fam,9,3,10,2.5,2Story,VinylSd,AllPub,PConc,2008,2008,2009
220000,11275,1991,Crawfor,1Fam,6,3,7,1.5,1.5Fin,MetalSd,AllPub,CBlock,1932,1950,2007
213500,4920,1338,StoneBr,TwnhsE,8,2,6,2.0,1Story,CemntBd,AllPub,PConc,2001,2001,2010
81000,18000,894,IDOTRR,1Fam,3,2,6,1.0,1Story,MetalSd,AllPub,CBlock,1935,1950,2008
90000,13600,2337,OldTown,2fmCon,5,5,10,2.0,2Story,Wd Sdng,AllPub,BrkTil,1900,1950,2007
110500,6000,1103,OldTown,1Fam,6,2,5,1.0,1Story,MetalSd,AllPub,BrkTil,1925,1980,2006
154000,11000,1154,NAmes,1Fam,5,3,6,1.5,1Story,Plywood,AllPub,CBlock,1966,1966,2009
328000,14000,2260,ClearCr,1Fam,7,3,7,2.5,2Story,Wd Sdng,AllPub,PConc,1996,1997,2010
178000,7837,1571,Gilbert,1Fam,6,3,7,2.5,2Story,VinylSd,AllPub,PConc,1993,1994,2009
167900,9760,1611,NAmes,1Fam,6,4,7,1.5,2Story,HdBoard,AllPub,CBlock,1964,1964,2008
151400,3964,2521,MeadowV,TwnhsE,6,5,10,2.5,2Story,CemntBd,AllPub,CBlock,1973,1973,2006
135000,9600,893,NAmes,1Fam,5,2,4,1.0,1.5Unf,MetalSd,AllPub,CBlock,1949,2003,2007
135000,10152,1048,NAmes,1Fam,5,3,6,1.0,1Story,MetalSd,AllPub,CBlock,1956,1956,2007
154000,11700,1556,NWAmes,1Fam,6,4,8,1.5,2Story,MetalSd,AllPub,CBlock,1968,1968,2009
91500,7585,1456,Edwards,1Fam,5,4,7,1.0,1.5Fin,MetalSd,AllPub,CBlock,1948,1950,2006
159500,7950,1426,Edwards,1Fam,6,3,6,1.5,2Story,HdBoard,AllPub,CBlock,1977,1977,2009
194000,8556,1240,CollgCr,1Fam,7,2,5,2.0,1Story,VinylSd,AllPub,PConc,2006,2006,2007
219500,13125,1740,Crawfor,1Fam,7,3,6,1.5,2Story,Wd Sdng,AllPub,CBlock,1940,1984,2007
170000,10800,1466,OldTown,1Fam,5,3,7,2.0,1.5Fin,Wd Sdng,AllPub,CBlock,1936,1989,2006
138800,15870,1096,NAmes,1Fam,5,3,6,1.0,1Story,VinylSd,AllPub,CBlock,1969,1969,2006
155900,4435,848,CollgCr,TwnhsE,6,1,3,1.0,1Story,VinylSd,AllPub,PConc,2004,2004,2006
126000,8775,990,CollgCr,1Fam,5,3,5,1.0,1Story,VinylSd,AllPub,PConc,1994,1994,2007
145000,11040,1258,NWAmes,1Fam,6,3,5,2.0,1Story,VinylSd,AllPub,CBlock,1971,2004,2008
133000,7500,1040,Sawyer,1Fam,5,3,5,1.5,1Story,HdBoard,AllPub,CBlock,1963,1963,2010
192000,8749,1459,CollgCr,1Fam,7,3,6,2.0,1Story,VinylSd,AllPub,PConc,2002,2002,2007
160000,8800,1251,NAmes,1Fam,6,3,6,1.0,1Story,HdBoard,AllPub,CBlock,1964,1964,2006
187500,13031,1498,Gilbert,1Fam,6,3,6,2.5,2Story,HdBoard,AllPub,PConc,1995,1996,2006
147000,9069,996,SawyerW,1Fam,6,2,5,1.0,SFoyer,HdBoard,AllPub,PConc,1992,1992,2010
83500,1974,1092,MeadowV,TwnhsE,4,3,6,1.5,2Story,CemntBd,AllPub,CBlock,1973,1973,2010
252000,10574,1953,Somerst,1Fam,8,3,9,2.5,2Story,VinylSd,AllPub,PConc,2005,2006,2009
137500,2522,1709,Edwards,Twnhs,7,3,7,2.0,2Story,VinylSd,AllPub,PConc,2004,2004,2006
197000,3316,1247,Somerst,TwnhsE,8,1,4,1.5,1Story,MetalSd,AllPub,PConc,2005,2005,2006
92900,8544,1040,NAmes,Duplex,3,2,6,2.0,1Story,BrkFace,AllPub,Slab,1950,1950,2009
160000,2160,1252,Somerst,Twnhs,7,2,4,2.5,2Story,MetalSd,AllPub,PConc,1999,2000,2008
136500,8400,1694,SWISU,1Fam,6,4,7,2.0,1.5Fin,MetalSd,AllPub,PConc,1925,1950,2008
146000,9230,1200,NAmes,1Fam,5,1,6,1.5,1Story,MetalSd,AllPub,CBlock,1965,1998,2006
129000,5868,936,NAmes,1Fam,5,2,4,1.0,1Story,MetalSd,AllPub,CBlock,1956,2000,2010
176432,9317,1314,CollgCr,1Fam,6,3,6,2.0,1Story,VinylSd,AllPub,PConc,2006,2006,2007
127000,6882,1355,IDOTRR,1Fam,6,3,7,1.5,2Story,Wd Sdng,AllPub,PConc,1914,2006,2007
170000,3696,1088,StoneBr,TwnhsE,8,2,5,1.5,1Story,HdBoard,AllPub,CBlock,1986,1986,2007
128000,6000,1324,BrkSide,1Fam,4,3,6,1.0,1.5Fin,MetalSd,AllPub,BrkTil,1936,1950,2009
157000,11880,1601,NWAmes,1Fam,7,3,7,2.0,1Story,Plywood,AllPub,CBlock,1978,1978,2009
60000,8400,438,SWISU,1Fam,2,1,3,1.0,1Story,Wd Sdng,AllPub,CBlock,1920,1950,2009
119500,9758,950,NAmes,1Fam,5,3,5,1.0,1Story,HdBoard,AllPub,CBlock,1971,1971,2007
135000,7000,1134,NAmes,1Fam,5,2,6,1.0,1Story,Wd Sdng,AllPub,CBlock,1960,2002,2007
159500,8910,1194,NAmes,1Fam,6,3,6,1.0,1Story,BrkFace,AllPub,CBlock,1959,1959,2006
106000,2016,1302,BrDale,TwnhsE,5,3,6,2.5,2Story,HdBoard,AllPub,CBlock,1970,1970,2007
325000,12256,2622,NoRidge,1Fam,8,3,9,2.5,2Story,HdBoard,AllPub,PConc,1994,1995,2010
179900,10357,1442,SawyerW,1Fam,7,3,6,2.0,1Story,HdBoard,AllPub,PConc,1990,1991,2007
274725,23257,2021,Gilbert,1Fam,7,3,9,2.5,2Story,VinylSd,AllPub,PConc,2006,2006,2006
181000,8063,1690,Gilbert,1Fam,6,3,7,2.5,2Story,VinylSd,AllPub,PConc,2000,2000,2007
280000,11362,1836,NridgHt,1Fam,8,3,7,2.0,1Story,MetalSd,AllPub,PConc,2004,2005,2009
188000,8000,1658,Gilbert,1Fam,6,3,8,2.5,2Story,HdBoard,AllPub,PConc,1995,1996,2008
205000,10480,1964,NWAmes,1Fam,7,4,8,2.5,2Story,Plywood,AllPub,CBlock,1976,1976,2008
129900,7100,816,NAmes,1Fam,5,2,5,1.0,1Story,WdShing,AllPub,CBlock,1957,1957,2006
134500,8923,1008,NAmes,1Fam,5,2,6,1.0,1Story,Wd Sdng,AllPub,CBlock,1953,2006,2007
117000,5400,833,OldTown,1Fam,5,2,4,1.0,1Story,MetalSd,AllPub,CBlock,1954,2000,2006
318000,12085,1734,NridgHt,1Fam,8,3,7,2.0,1Story,VinylSd,AllPub,PConc,2007,2007,2007
184100,7750,1419,Gilbert,1Fam,8,3,7,2.5,SLvl,VinylSd,AllPub,PConc,2002,2002,2009
130000,9764,894,Sawyer,1Fam,5,3,5,1.0,1Story,VinylSd,AllPub,CBlock,1967,2003,2008
140000,13825,1601,Sawyer,1Fam,5,3,6,1.0,SLvl,MetalSd,AllPub,CBlock,1958,1987,2008
133700,7560,1040,NAmes,1Fam,5,3,6,1.0,1Story,BrkFace,AllPub,CBlock,1959,1959,2006
118400,8263,1012,IDOTRR,1Fam,6,2,6,1.0,1Story,BrkFace,AllPub,BrkTil,1920,1950,2007
212900,10084,1552,CollgCr,1Fam,7,3,7,2.0,1Story,VinylSd,AllPub,PConc,2005,2006,2006
112000,8926,960,Edwards,1Fam,4,3,5,1.0,1Story,AsbShng,AllPub,CBlock,1956,1956,2009
118000,9405,698,Edwards,1Fam,5,2,4,1.0,1Story,VinylSd,AllPub,CBlock,1947,2008,2009
163900,9125,1482,Gilbert,1Fam,7,3,7,2.5,SLvl,HdBoard,AllPub,PConc,1992,1992,2007
115000,10434,1005,NAmes,1Fam,4,2,5,1.0,1Story,Plywood,AllPub,CBlock,1955,1955,2009
174000,3684,1555,Blmngtn,TwnhsE,7,2,7,2.0,1Story,VinylSd,AllPub,PConc,2007,2007,2009
259000,14572,1530,Gilbert,1Fam,7,3,7,2.0,1Story,VinylSd,AllPub,PConc,2004,2004,2007
215000,11796,1959,Gilbert,1Fam,7,4,8,2.5,2Story,VinylSd,AllPub,PConc,2004,2005,2007
140000,7200,936,OldTown,Duplex,5,2,4,1.0,SFoyer,MetalSd,AllPub,CBlock,1980,1980,2007
135000,7804,1981,SWISU,1Fam,4,4,7,2.0,1.5Fin,WdShing,AllPub,BrkTil,1928,1950,2009
93500,10712,974,Mitchel,1Fam,5,3,5,1.0,1Story,HdBoard,AllPub,PConc,1991,1992,2007
117500,9900,2210,OldTown,1Fam,6,5,8,2.0,2Story,Wd Sdng,AllPub,BrkTil,1880,1950,2007
239500,9828,2020,SawyerW,1Fam,8,3,8,2.5,2Story,VinylSd,AllPub,PConc,1995,1995,2009
169000,8773,1600,Gilbert,1Fam,6,3,7,2.5,2Story,VinylSd,AllPub,PConc,1997,1997,2007
102000,6180,986,BrkSide,1Fam,6,2,5,1.0,1Story,Wd Sdng,AllPub,BrkTil,1926,1950,2007
119000,9600,1252,NAmes,1Fam,6,3,6,1.0,1.5Fin,VinylSd,AllPub,CBlock,1950,1950,2008
94000,6342,1020,Sawyer,1Fam,5,2,6,1.0,1.5Fin,VinylSd,AllPub,CBlock,1875,1996,2010
196000,9819,1567,Mitchel,1Fam,6,2,5,2.0,1Story,Plywood,AllPub,PConc,1977,1977,2009
144000,8731,1167,BrkSide,1Fam,5,3,6,1.0,1Story,Stucco,AllPub,BrkTil,1920,1950,2007
139000,7350,952,NAmes,1Fam,5,2,4,1.0,1Story,HdBoard,AllPub,CBlock,1951,1951,2008
197500,10304,1868,NWAmes,1Fam,5,4,9,2.5,2Story,Plywood,AllPub,CBlock,1976,1976,2009
424870,9965,2828,CollgCr,1Fam,8,4,11,3.0,2Story,VinylSd,AllPub,PConc,2006,2007,2007
80000,9000,1006,Sawyer,1Fam,5,3,5,1.0,1Story,Wd Sdng,AllPub,CBlock,1959,1959,2008
80000,12180,924,Edwards,2fmCon,4,2,5,1.0,1.5Fin,MetalSd,AllPub,BrkTil,1941,1950,2010
149000,6240,1576,BrkSide,1Fam,5,3,8,1.0,1.5Fin,MetalSd,AllPub,BrkTil,1928,1950,2006
180000,11200,1298,SawyerW,1Fam,6,3,5,2.0,1Story,Wd Sdng,AllPub,CBlock,1985,1985,2006
174500,12000,1564,Crawfor,1Fam,7,3,7,1.5,2Story,MetalSd,AllPub,CBlock,1941,1950,2009
116900,5700,1111,OldTown,1Fam,7,2,5,1.0,1.5Fin,Wd Sdng,AllPub,PConc,1926,1950,2008
143000,9000,1482,OldTown,1Fam,7,3,7,1.0,2Story,VinylSd,AllPub,PConc,1920,1988,2009
124000,8280,932,NAmes,1Fam,6,2,4,1.0,1Story,BrkFace,AllPub,CBlock,1950,1950,2007
149900,17755,1466,Edwards,1Fam,5,3,6,1.5,1Story,HdBoard,AllPub,CBlock,1959,1959,2006
230000,14115,1811,Crawfor,1Fam,6,2,6,1.0,1Story,Stone,AllPub,PConc,1956,2004,2006
120500,5890,816,IDOTRR,1Fam,6,2,5,1.0,1Story,Wd Sdng,AllPub,BrkTil,1930,2007,2008
201800,13700,1820,NAmes,1Fam,7,4,8,2.0,2Story,VinylSd,AllPub,CBlock,1965,1988,2008
218000,10768,1437,Veenker,1Fam,5,3,6,2.0,1Story,Plywood,AllPub,CBlock,1976,2004,2007
179900,9350,1265,NAmes,1Fam,5,3,6,2.0,SLvl,BrkFace,AllPub,PConc,1965,1999,2008
230000,5001,1314,NridgHt,Twnhs,7,2,6,2.0,1Story,VinylSd,AllPub,PConc,2007,2008,2009
235128,11932,1580,Somerst,1Fam,8,3,7,2.0,1Story,VinylSd,AllPub,PConc,2007,2008,2008
185000,9120,1876,NWAmes,1Fam,6,4,8,2.5,2Story,HdBoard,AllPub,CBlock,1974,1974,2008
146000,2280,1456,NPkVill,Twnhs,6,3,7,2.5,2Story,Plywood,AllPub,CBlock,1978,1978,2010
224000,14778,1640,Crawfor,1Fam,6,3,7,1.0,1Story,HdBoard,AllPub,CBlock,1954,2006,2008
129000,8724,894,Sawyer,1Fam,5,3,5,1.0,1Story,VinylSd,AllPub,CBlock,1968,1968,2007
108959,12900,1258,Sawyer,Duplex,4,0,6,1.0,SFoyer,Plywood,AllPub,CBlock,1969,1969,2008
194000,16157,1432,Veenker,1Fam,5,2,5,1.5,SLvl,Plywood,AllPub,PConc,1978,1978,2007
233170,9541,1502,NridgHt,1Fam,7,3,7,2.0,1Story,VinylSd,AllPub,PConc,2009,2009,2009
245350,10475,1694,CollgCr,1Fam,8,3,7,2.0,1Story,VinylSd,AllPub,PConc,2008,2008,2010
173000,10852,1671,Gilbert,1Fam,6,3,7,2.5,2Story,VinylSd,AllPub,PConc,2000,2000,2006
235000,13728,2108,Edwards,1Fam,6,4,7,2.0,2Story,Stucco,AllPub,CBlock,1935,1986,2008
625000,35760,3627,NoRidge,1Fam,10,4,10,3.5,2Story,HdBoard,AllPub,PConc,1995,1996,2006
171000,9880,1118,Mitchel,1Fam,6,3,6,1.0,SLvl,Plywood,AllPub,CBlock,1977,1977,2008
163000,9120,1261,NAmes,1Fam,6,3,6,1.0,1Story,MetalSd,AllPub,CBlock,1958,1958,2008
171900,4017,1250,Somerst,TwnhsE,7,2,5,2.5,2Story,MetalSd,AllPub,PConc,2006,2007,2008
200500,18030,3086,ClearCr,1Fam,5,3,12,3.0,1.5Fin,MetalSd,AllPub,CBlock,1946,1994,2007
239000,16560,2345,Crawfor,1Fam,6,4,9,2.5,2Story,Wd Sdng,AllPub,BrkTil,1932,1950,2006
